,Asiento,Grupo,Sexo,Tarea1,Tarea2,Tarea3,Tarea4,Tarea5,Tarea6,Asistencia,Conducta,Participacion,Proyecto1,Proyecto2,Examen,Autoevaluacion
216,216,A,F,8,8,6,8,5.4,6.8,5,4.8,4.92,5.880000000000001,5.724,5.4412,5.236800000000001
217,217,A,M,2,8,6,8,5.4,5.0,9,6.0,7.8,6.28,7.5600000000000005,7.152,6.908
218,218,A,M,6,5,8,9,7.0,5.3,9,6.8,8.12,7.800000000000001,7.613999999999999,7.7842,7.5588
219,219,A,M,1,8,6,9,5.4,4.699999999999999,9,5.8,7.719999999999999,6.08,7.573999999999999,7.0562,6.7867999999999995
220,220,A,M,5,8,7,8,6.200000000000001,5.9,7,5.4,6.36,6.440000000000001,6.642,6.4046,6.144400000000001
221,221,A,M,6,7,9,8,7.800000000000001,5.9,8,6.2,7.28,7.760000000000001,7.186,7.3238,7.033200000000001
222,222,A,M,1,6,8,8,7.0,4.1,9,5.8,7.719999999999999,6.800000000000001,7.213999999999999,7.1642,6.8588
223,223,A,M,0,7,8,9,7.0,4.1,7,4.4,5.960000000000001,5.800000000000001,6.182,5.874600000000001,5.5044
224,224,A,M,8,5,9,9,7.800000000000001,5.9,5,4.8,4.92,6.960000000000001,5.434,5.6782,5.3948
225,225,A,M,0,8,6,9,5.4,4.4,7,4.4,5.960000000000001,5.08,6.312000000000001,5.6976,5.386400000000001
226,226,A,F,0,7,7,8,6.200000000000001,4.1,7,4.4,5.960000000000001,5.440000000000001,6.082000000000001,5.736600000000001,5.412400000000001
227,227,A,M,0,8,8,9,7.0,4.4,8,5.0,6.8,6.2,6.9,6.529999999999999,6.16
228,228,A,F,1,9,8,8,7.0,5.0,7,4.6000000000000005,6.040000000000001,6.0,6.428000000000001,6.0484,5.677600000000001
229,229,A,M,0,9,9,9,7.800000000000001,4.699999999999999,6,3.8,5.119999999999999,5.760000000000001,5.853999999999999,5.4442,4.998799999999999
230,230,A,F,8,8,6,8,5.4,6.8,8,6.6000000000000005,7.44,7.08,7.488,7.2904,7.1256
231,231,A,M,6,9,6,8,5.4,6.5,7,5.6000000000000005,6.44,6.280000000000001,6.8580000000000005,6.461400000000001,6.2396
232,232,A,F,9,7,6,8,5.4,6.8,6,5.6,5.84,6.48,6.268000000000001,6.1444,5.9816
233,233,A,M,0,8,7,9,6.200000000000001,4.4,7,4.4,5.960000000000001,5.440000000000001,6.312000000000001,5.805600000000001,5.458400000000001
234,234,A,F,6,5,6,9,5.4,5.3,7,5.6000000000000005,6.44,6.280000000000001,6.438,6.335400000000001,6.155600000000001
235,235,A,M,3,8,9,8,7.800000000000001,5.3,5,3.8000000000000003,4.5200000000000005,5.960000000000001,5.2940000000000005,5.1362000000000005,4.7468
236,236,A,M,3,6,6,9,5.4,4.699999999999999,6,4.3999999999999995,5.359999999999999,5.280000000000001,5.7219999999999995,5.3806,5.1284
237,237,A,M,6,9,7,9,6.200000000000001,6.5,6,5.0,5.6,6.240000000000001,6.369999999999999,5.983,5.702
238,238,A,M,1,6,8,9,7.0,4.1,8,5.2,6.88,6.4,6.726,6.5778,6.2492
239,239,A,M,6,8,9,8,7.800000000000001,6.199999999999999,8,6.2,7.28,7.760000000000001,7.316000000000001,7.3628,7.0592000000000015
240,240,A,M,8,8,6,9,5.4,6.8,7,6.000000000000001,6.6000000000000005,6.680000000000001,7.0,6.704000000000001,6.516000000000001
241,241,A,F,2,5,8,8,7.0,4.1,5,3.6,4.44,5.4,4.818,4.7854,4.4556000000000004
242,242,A,F,0,6,9,8,7.800000000000001,3.8,8,5.0,6.8,6.5600000000000005,6.54,6.529999999999999,6.16
243,243,A,M,6,6,7,9,6.200000000000001,5.6,9,6.8,8.12,7.440000000000001,7.744,7.7152,7.5127999999999995
244,244,A,F,3,7,6,8,5.4,5.0,9,6.2,7.88,6.48,7.516,7.2388,7.023200000000001
245,245,A,F,1,7,9,8,7.800000000000001,4.4,9,5.8,7.719999999999999,7.16,7.343999999999999,7.3112,6.956799999999999
246,246,A,F,6,6,9,9,7.800000000000001,5.6,8,6.2,7.28,7.760000000000001,7.156000000000001,7.3148,7.0272000000000014
247,247,A,M,6,9,9,8,7.800000000000001,6.5,7,5.6000000000000005,6.44,7.360000000000001,6.8580000000000005,6.7854,6.4556000000000004
248,248,A,F,7,5,7,8,6.200000000000001,5.6,6,5.2,5.68,6.440000000000001,5.835999999999999,5.9228000000000005,5.719200000000001
249,249,A,F,2,5,9,8,7.800000000000001,4.1,8,5.4,6.96,6.960000000000001,6.582,6.7425999999999995,6.4164
250,250,A,M,3,9,7,9,6.200000000000001,5.6,9,6.2,7.88,6.84,7.8759999999999994,7.4548,7.1672
251,251,A,M,2,8,8,8,7.0,5.0,9,6.0,7.8,7.0,7.5600000000000005,7.368,7.0520000000000005
252,252,A,M,9,7,7,8,6.200000000000001,6.8,5,5.0,5.0,6.44,5.68,5.636,5.424
253,253,A,F,4,8,6,8,5.4,5.6,7,5.2,6.28,5.880000000000001,6.556,6.170800000000001,5.9312000000000005
254,254,A,M,3,8,8,8,7.0,5.3,8,5.6000000000000005,7.04,6.800000000000001,7.058,6.8774,6.563600000000001
255,255,A,F,1,6,9,9,7.800000000000001,4.1,5,3.4000000000000004,4.36,5.5600000000000005,4.962,4.836600000000001,4.4324
256,256,A,F,7,8,8,9,7.0,6.5,7,5.800000000000001,6.5200000000000005,7.200000000000001,6.914,6.7942,6.518800000000001
257,257,A,F,3,7,7,9,6.200000000000001,5.0,5,3.8000000000000003,4.5200000000000005,5.24,5.264,4.911200000000001,4.596800000000001
258,258,A,F,9,9,8,9,7.0,7.3999999999999995,5,5.0,5.0,6.800000000000001,6.04,5.852,5.5680000000000005
259,259,A,F,8,7,9,9,7.800000000000001,6.5,7,6.000000000000001,6.6000000000000005,7.760000000000002,6.87,6.989000000000001,6.706000000000001
260,260,A,F,0,5,7,8,6.200000000000001,3.5,6,3.8,5.119999999999999,5.040000000000001,5.233999999999999,5.0422,4.7308
261,261,A,F,4,6,7,8,6.200000000000001,5.0,6,4.6,5.4399999999999995,5.840000000000001,5.707999999999999,5.5844,5.3216
262,262,A,F,0,5,7,8,6.200000000000001,3.5,8,5.0,6.8,5.840000000000001,6.41,6.275,5.99
263,263,A,F,3,6,7,8,6.200000000000001,4.699999999999999,7,5.000000000000001,6.200000000000001,6.040000000000001,6.210000000000001,6.075000000000001,5.8100000000000005
264,264,A,M,4,5,7,8,6.200000000000001,4.7,8,5.8,7.119999999999999,6.640000000000001,6.754,6.7782,6.5548
265,265,A,M,9,7,8,9,7.0,6.8,9,7.3999999999999995,8.36,8.4,8.132,8.239600000000001,8.0344
266,266,A,F,0,7,9,9,7.800000000000001,4.1,5,3.2,4.28,5.36,5.006,4.7498000000000005,4.3172
267,267,A,M,6,5,8,9,7.0,5.3,7,5.6000000000000005,6.44,7.0,6.438,6.5514,6.299600000000001
268,268,A,F,2,8,6,9,5.4,5.0,5,3.6,4.44,4.68,5.308,4.7164,4.4096
269,269,A,F,3,6,6,8,5.4,4.699999999999999,6,4.3999999999999995,5.359999999999999,5.280000000000001,5.622,5.3506,5.1084
270,270,A,M,6,9,9,8,7.800000000000001,6.5,8,6.2,7.28,7.760000000000001,7.446,7.4018,7.085200000000001
271,271,A,M,9,7,6,8,5.4,6.8,8,6.8,7.52,7.28,7.443999999999999,7.3772,7.2408
272,272,A,M,0,5,7,9,6.200000000000001,3.5,6,3.8,5.119999999999999,5.040000000000001,5.334,5.0722000000000005,4.7508
273,273,A,F,3,5,7,9,6.200000000000001,4.4,8,5.6000000000000005,7.04,6.44,6.768,6.6823999999999995,6.4336
274,274,A,F,3,7,9,8,7.800000000000001,5.0,8,5.6000000000000005,7.04,7.160000000000001,6.928,6.946400000000001,6.6096
275,275,A,M,0,8,7,9,6.200000000000001,4.4,7,4.4,5.960000000000001,5.440000000000001,6.312000000000001,5.805600000000001,5.458400000000001
276,276,A,F,2,8,6,8,5.4,5.0,8,5.4,6.96,5.880000000000001,6.9719999999999995,6.5356000000000005,6.2784
277,277,A,M,3,5,7,9,6.200000000000001,4.4,9,6.2,7.88,6.84,7.356,7.2988,7.0632
278,278,A,M,6,5,6,9,5.4,5.3,5,4.4,4.76,5.48,5.262,5.1026,4.8964
279,279,A,M,0,5,8,8,7.0,3.5,7,4.4,5.960000000000001,5.800000000000001,5.822000000000001,5.7666,5.432400000000001
280,280,A,F,7,5,8,8,7.0,5.6,7,5.800000000000001,6.5200000000000005,7.200000000000001,6.4239999999999995,6.647200000000001,6.420800000000001
281,281,A,F,0,7,6,9,5.4,4.1,5,3.2,4.28,4.28,5.006,4.425800000000001,4.1011999999999995
282,282,A,M,4,8,9,8,7.800000000000001,5.6,9,6.3999999999999995,7.959999999999999,7.76,7.731999999999999,7.7276,7.4064
283,283,A,M,2,9,6,8,5.4,5.3,9,6.0,7.8,6.28,7.69,7.191,6.934
284,284,A,F,8,7,9,8,7.800000000000001,6.5,5,4.8,4.92,6.960000000000001,5.593999999999999,5.7261999999999995,5.4268
285,285,A,F,4,6,6,8,5.4,5.0,8,5.8,7.119999999999999,6.28,6.8839999999999995,6.709199999999999,6.5088
286,286,A,F,1,7,9,8,7.800000000000001,4.4,5,3.4000000000000004,4.36,5.5600000000000005,4.992,4.845600000000001,4.438400000000001
287,287,A,F,4,9,8,8,7.0,5.8999999999999995,8,5.8,7.119999999999999,7.000000000000001,7.273999999999999,7.042199999999999,6.7307999999999995
288,288,A,F,5,6,7,8,6.200000000000001,5.3,8,6.0,7.2,6.840000000000001,6.970000000000001,6.943000000000001,6.722
289,289,A,M,6,8,9,9,7.800000000000001,6.199999999999999,9,6.8,8.12,8.16,8.004,8.0092,7.708799999999998
290,290,A,F,6,6,8,9,7.0,5.6,6,5.0,5.6,6.6000000000000005,5.9799999999999995,5.974,5.696
291,291,A,F,4,8,6,8,5.4,5.6,7,5.2,6.28,5.880000000000001,6.556,6.170800000000001,5.9312000000000005
292,292,A,F,1,5,6,9,5.4,3.8,6,4.0,5.199999999999999,4.880000000000001,5.419999999999999,5.09,4.819999999999999
293,293,A,F,5,7,6,8,5.4,5.6,8,6.0,7.2,6.48,7.1,6.8740000000000006,6.676
294,294,A,F,0,7,8,8,7.0,4.1,9,5.6,7.639999999999999,6.6,7.257999999999999,7.077399999999999,6.7436
295,295,A,F,3,8,8,8,7.0,5.3,5,3.8000000000000003,4.5200000000000005,5.6000000000000005,5.2940000000000005,5.0282,4.674800000000001
296,296,A,F,3,5,7,8,6.200000000000001,4.4,9,6.2,7.88,6.84,7.256,7.2688,7.043200000000001
297,297,A,F,9,5,6,8,5.4,6.199999999999999,5,5.0,5.0,6.08,5.42,5.449999999999999,5.300000000000001
298,298,A,F,1,9,7,8,6.200000000000001,5.0,6,4.0,5.199999999999999,5.24,5.84,5.324,4.976
299,299,A,F,1,9,7,9,6.200000000000001,5.0,9,5.8,7.719999999999999,6.44,7.703999999999999,7.2032,6.884799999999999
300,300,A,M,8,9,6,9,5.4,7.1,9,7.2,8.28,7.48,8.306,7.9758,7.801200000000001
301,301,A,F,2,6,6,9,5.4,4.4,8,5.4,6.96,5.880000000000001,6.811999999999999,6.4876000000000005,6.2464
302,302,A,F,4,8,8,8,7.0,5.6,9,6.3999999999999995,7.959999999999999,7.4,7.731999999999999,7.6196,7.3344
303,303,A,M,4,5,9,9,7.800000000000001,4.7,6,4.6,5.4399999999999995,6.5600000000000005,5.677999999999999,5.791399999999999,5.4596
304,304,A,F,0,6,6,9,5.4,3.8,6,3.8,5.119999999999999,4.680000000000001,5.463999999999999,5.0032,4.7048
305,305,A,M,0,6,9,8,7.800000000000001,3.8,6,3.8,5.119999999999999,5.760000000000001,5.363999999999999,5.2972,4.900799999999999
306,306,A,F,9,8,8,8,7.0,7.1,5,5.0,5.0,6.800000000000001,5.8100000000000005,5.783,5.522
307,307,A,F,0,7,7,9,6.200000000000001,4.1,6,3.8,5.119999999999999,5.040000000000001,5.593999999999999,5.1502,4.8028
308,308,A,M,8,7,8,8,7.0,6.5,8,6.6000000000000005,7.44,7.800000000000001,7.3580000000000005,7.467400000000001,7.243600000000001
309,309,A,M,4,5,7,9,6.200000000000001,4.7,8,5.8,7.119999999999999,6.640000000000001,6.853999999999999,6.808199999999999,6.5748
310,310,A,M,9,9,7,9,6.200000000000001,7.3999999999999995,6,5.6,5.84,6.840000000000001,6.628,6.3604,6.1256
311,311,A,M,9,6,6,9,5.4,6.5,5,5.0,5.0,6.08,5.65,5.519,5.346
312,312,A,M,8,7,6,9,5.4,6.5,7,6.000000000000001,6.6000000000000005,6.680000000000001,6.87,6.665,6.49
313,313,A,M,3,6,8,8,7.0,4.699999999999999,8,5.6000000000000005,7.04,6.800000000000001,6.798,6.7994,6.511600000000001
314,314,A,F,0,8,9,8,7.800000000000001,4.4,5,3.2,4.28,5.36,5.036,4.758800000000001,4.3232
315,315,A,M,1,6,7,9,6.200000000000001,4.1,6,4.0,5.199999999999999,5.24,5.549999999999999,5.237,4.917999999999999
316,316,A,F,3,5,8,9,7.0,4.4,5,3.8000000000000003,4.5200000000000005,5.6000000000000005,5.004,4.9412,4.6168000000000005
317,317,A,F,5,5,8,9,7.0,5.0,8,6.0,7.2,7.2,6.9399999999999995,7.042,6.788
318,318,A,M,7,8,8,9,7.0,6.5,5,4.6000000000000005,4.84,6.4,5.7379999999999995,5.5614,5.2596
319,319,A,F,8,9,6,8,5.4,7.1,8,6.6000000000000005,7.44,7.08,7.618,7.3294,7.1516
320,320,A,M,5,8,7,9,6.200000000000001,5.9,6,4.8,5.52,6.040000000000001,6.154,5.8182,5.534800000000001
321,321,A,F,7,7,6,9,5.4,6.2,9,7.0,8.2,7.280000000000001,7.959999999999999,7.771999999999999,7.608
322,322,A,M,4,8,8,8,7.0,5.6,6,4.6,5.4399999999999995,6.200000000000001,5.968,5.7704,5.4456
323,323,A,M,1,7,8,9,7.0,4.4,8,5.2,6.88,6.4,6.856,6.6168,6.2752
324,324,A,F,2,6,8,9,7.0,4.4,9,6.0,7.8,7.0,7.4,7.32,7.0200000000000005
325,325,A,F,6,9,6,9,5.4,6.5,9,6.8,8.12,7.08,8.134,7.7242,7.5188
326,326,A,F,2,7,9,9,7.800000000000001,4.7,6,4.199999999999999,5.279999999999999,6.160000000000001,5.766,5.6178,5.2292
327,327,A,M,7,5,8,9,7.0,5.6,8,6.4,7.36,7.6000000000000005,7.112,7.293600000000001,7.070400000000001
328,328,A,F,8,7,6,9,5.4,6.5,8,6.6000000000000005,7.44,7.08,7.458,7.2814,7.1196
329,329,A,M,2,7,9,8,7.800000000000001,4.7,7,4.800000000000001,6.120000000000001,6.5600000000000005,6.2540000000000004,6.2042,5.838800000000001
330,330,A,F,2,7,6,8,5.4,4.7,9,6.0,7.8,6.28,7.43,7.1129999999999995,6.882
331,331,A,M,9,5,7,9,6.200000000000001,6.199999999999999,7,6.2,6.680000000000001,7.24,6.696,6.8208,6.6512
332,332,A,M,0,5,8,9,7.0,3.5,6,3.8,5.119999999999999,5.4,5.334,5.1802,4.8228
333,333,A,M,5,8,6,9,5.4,5.9,5,4.2,4.68,5.28,5.566,5.0938,4.8332
334,334,A,F,6,6,8,9,7.0,5.6,9,6.8,8.12,7.800000000000001,7.744,7.8232,7.5847999999999995
335,335,A,M,2,8,6,9,5.4,5.0,5,3.6,4.44,4.68,5.308,4.7164,4.4096
336,336,A,M,0,5,7,8,6.200000000000001,3.5,6,3.8,5.119999999999999,5.040000000000001,5.233999999999999,5.0422,4.7308
337,337,A,M,1,8,6,8,5.4,4.699999999999999,9,5.8,7.719999999999999,6.08,7.473999999999999,7.026199999999999,6.766799999999999
338,338,A,F,2,6,9,8,7.800000000000001,4.4,6,4.199999999999999,5.279999999999999,6.160000000000001,5.536,5.5488,5.183199999999999
339,339,A,M,2,6,9,8,7.800000000000001,4.4,5,3.6,4.44,5.760000000000001,4.948,4.932400000000001,4.5536
340,340,A,M,4,8,9,9,7.800000000000001,5.6,9,6.3999999999999995,7.959999999999999,7.76,7.831999999999999,7.7576,7.426399999999999
341,341,A,M,4,9,6,9,5.4,5.8999999999999995,8,5.8,7.119999999999999,6.28,7.373999999999999,6.856199999999999,6.6068
342,342,A,M,4,9,8,8,7.0,5.8999999999999995,7,5.2,6.28,6.600000000000001,6.686,6.425800000000001,6.1012
343,343,A,M,7,5,7,9,6.200000000000001,5.6,7,5.800000000000001,6.5200000000000005,6.840000000000002,6.524,6.5692,6.3688
344,344,A,F,4,8,8,8,7.0,5.6,8,5.8,7.119999999999999,7.000000000000001,7.143999999999999,7.0032,6.7048
345,345,A,F,6,9,6,9,5.4,6.5,9,6.8,8.12,7.08,8.134,7.7242,7.5188
346,346,A,F,3,7,9,8,7.800000000000001,5.0,9,6.2,7.88,7.5600000000000005,7.516,7.5628,7.2392
347,347,A,M,1,7,7,8,6.200000000000001,4.4,9,5.8,7.719999999999999,6.44,7.343999999999999,7.095199999999999,6.812799999999999
348,348,A,F,9,9,8,9,7.0,7.3999999999999995,7,6.2,6.680000000000001,7.600000000000001,7.216,7.084800000000001,6.8272
349,349,A,M,9,5,7,8,6.200000000000001,6.199999999999999,9,7.3999999999999995,8.36,8.040000000000001,7.771999999999999,8.023600000000002,7.8904000000000005
350,350,A,M,1,6,8,9,7.0,4.1,5,3.4000000000000004,4.36,5.2,4.962,4.7286,4.3604
351,351,A,M,5,5,8,8,7.0,5.0,6,4.8,5.52,6.4,5.664,5.7792,5.508800000000001
352,352,A,F,7,7,7,9,6.200000000000001,6.2,5,4.6000000000000005,4.84,6.040000000000001,5.6080000000000005,5.4144000000000005,5.1616
353,353,A,F,9,5,6,8,5.4,6.199999999999999,9,7.3999999999999995,8.36,7.68,7.771999999999999,7.9156,7.8184
354,354,A,M,3,5,9,9,7.800000000000001,4.4,6,4.3999999999999995,5.359999999999999,6.360000000000001,5.591999999999999,5.6656,5.3184000000000005
355,355,A,F,8,9,6,8,5.4,7.1,7,6.000000000000001,6.6000000000000005,6.680000000000001,7.03,6.713,6.522
356,356,A,M,2,9,6,8,5.4,5.3,9,6.0,7.8,6.28,7.69,7.191,6.934
357,357,A,F,6,6,9,9,7.800000000000001,5.6,9,6.8,8.12,8.16,7.744,7.9312000000000005,7.656799999999999
358,358,A,F,7,6,8,8,7.0,5.9,7,5.800000000000001,6.5200000000000005,7.200000000000001,6.554,6.6862,6.446800000000001
359,359,A,M,4,9,9,8,7.800000000000001,5.8999999999999995,8,5.8,7.119999999999999,7.36,7.273999999999999,7.1502,6.8027999999999995
360,360,A,F,7,9,9,9,7.800000000000001,6.8,6,5.2,5.68,7.160000000000001,6.4559999999999995,6.3248,5.9872000000000005
361,361,A,M,2,7,9,8,7.800000000000001,4.7,6,4.199999999999999,5.279999999999999,6.160000000000001,5.6659999999999995,5.5878000000000005,5.209199999999999
362,362,A,M,7,6,6,9,5.4,5.9,8,6.4,7.36,6.880000000000001,7.242,7.1166,6.952400000000001
363,363,A,M,2,6,7,9,6.200000000000001,4.4,5,3.6,4.44,5.040000000000001,5.048,4.7464,4.4296
364,364,A,M,6,8,9,8,7.800000000000001,6.199999999999999,5,4.4,4.76,6.5600000000000005,5.552,5.513599999999999,5.170400000000001
365,365,A,M,2,9,7,9,6.200000000000001,5.3,6,4.199999999999999,5.279999999999999,5.440000000000001,6.026,5.4798,5.1372
366,366,A,M,8,7,8,9,7.0,6.5,6,5.3999999999999995,5.76,7.000000000000001,6.282,6.2646,6.0044
367,367,A,F,0,7,8,9,7.0,4.1,8,5.0,6.8,6.2,6.77,6.491,6.134
368,368,A,F,9,6,9,9,7.800000000000001,6.5,9,7.3999999999999995,8.36,8.76,8.001999999999999,8.3086,8.0804
369,369,A,M,1,7,6,8,5.4,4.4,5,3.4000000000000004,4.36,4.48,4.992,4.5216,4.2224
370,370,A,F,0,6,9,9,7.800000000000001,3.8,6,3.8,5.119999999999999,5.760000000000001,5.463999999999999,5.3271999999999995,4.9208
371,371,A,F,3,8,6,9,5.4,5.3,6,4.3999999999999995,5.359999999999999,5.280000000000001,5.981999999999999,5.4586,5.1804
372,372,A,F,6,6,9,9,7.800000000000001,5.6,7,5.6000000000000005,6.44,7.360000000000001,6.568,6.6984,6.397600000000001
373,373,A,F,3,5,9,9,7.800000000000001,4.4,9,6.2,7.88,7.5600000000000005,7.356,7.5148,7.2072
374,374,A,M,5,5,7,8,6.200000000000001,5.0,5,4.2,4.68,5.640000000000001,5.076,5.0548,4.8072
375,375,A,F,3,9,6,8,5.4,5.6,8,5.6000000000000005,7.04,6.08,7.188000000000001,6.7004,6.445600000000001
376,376,A,M,5,7,6,9,5.4,5.6,7,5.4,6.36,6.08,6.612,6.2876,6.0664
377,377,A,M,7,6,8,9,7.0,5.9,9,7.0,8.2,8.0,7.829999999999999,7.949,7.726
378,378,A,M,0,7,6,9,5.4,4.1,7,4.4,5.960000000000001,5.08,6.182,5.658600000000001,5.3604
379,379,A,F,5,7,9,9,7.800000000000001,5.6,9,6.6,8.04,7.960000000000001,7.787999999999999,7.8444,7.5416
380,380,A,M,8,5,6,9,5.4,5.9,7,6.000000000000001,6.6000000000000005,6.680000000000001,6.61,6.587000000000001,6.438000000000001
381,381,A,F,8,5,8,9,7.0,5.9,8,6.6000000000000005,7.44,7.800000000000001,7.198,7.419400000000001,7.211600000000001
382,382,A,M,0,5,9,9,7.800000000000001,3.5,9,5.6,7.639999999999999,6.960000000000001,7.097999999999999,7.1373999999999995,6.7836
383,383,A,M,3,5,6,9,5.4,4.4,6,4.3999999999999995,5.359999999999999,5.280000000000001,5.591999999999999,5.3416,5.102399999999999
384,384,A,F,5,9,9,9,7.800000000000001,6.199999999999999,8,6.0,7.2,7.5600000000000005,7.46,7.306000000000001,6.964
385,385,A,M,6,7,8,9,7.0,5.9,5,4.4,4.76,6.2,5.522,5.3966,5.0924000000000005
386,386,A,F,0,6,8,8,7.0,3.8,9,5.6,7.639999999999999,6.6,7.127999999999999,7.038399999999999,6.7176
387,387,A,F,1,5,7,9,6.200000000000001,3.8,9,5.8,7.719999999999999,6.44,7.183999999999999,7.047199999999999,6.780799999999999
388,388,A,F,2,9,8,8,7.0,5.3,8,5.4,6.96,6.6000000000000005,7.102,6.7905999999999995,6.4484
389,389,A,M,9,9,9,8,7.800000000000001,7.3999999999999995,5,5.0,5.0,7.16,5.94,5.93,5.620000000000001
390,390,A,F,3,5,6,8,5.4,4.4,8,5.6000000000000005,7.04,6.08,6.668,6.5443999999999996,6.3416000000000015
391,391,A,F,4,8,6,9,5.4,5.6,7,5.2,6.28,5.880000000000001,6.656000000000001,6.200800000000001,5.9512
392,392,A,F,9,5,8,8,7.0,6.199999999999999,5,5.0,5.0,6.800000000000001,5.42,5.666,5.444000000000001
393,393,A,F,7,7,7,8,6.200000000000001,6.2,7,5.800000000000001,6.5200000000000005,6.840000000000002,6.684,6.6172,6.4008
394,394,A,F,3,8,9,9,7.800000000000001,5.3,9,6.2,7.88,7.5600000000000005,7.746,7.6318,7.285200000000001
395,395,A,F,8,9,8,9,7.0,7.1,9,7.2,8.28,8.200000000000001,8.306,8.1918,7.945200000000001
396,396,A,M,4,6,6,8,5.4,5.0,5,4.0,4.6,5.08,5.12,4.86,4.62
397,397,A,F,9,6,6,8,5.4,6.5,8,6.8,7.52,7.28,7.314,7.3382000000000005,7.2148
398,398,A,M,7,5,8,9,7.0,5.6,6,5.2,5.68,6.800000000000001,5.936,6.0608,5.8112
399,399,A,M,2,7,6,8,5.4,4.7,5,3.6,4.44,4.68,5.078,4.6474,4.3636
400,400,A,M,5,8,7,9,6.200000000000001,5.9,6,4.8,5.52,6.040000000000001,6.154,5.8182,5.534800000000001
401,401,A,M,1,8,8,9,7.0,4.699999999999999,6,4.0,5.199999999999999,5.6000000000000005,5.809999999999999,5.423,5.042
402,402,A,M,9,9,8,9,7.0,7.3999999999999995,9,7.3999999999999995,8.36,8.4,8.392,8.3176,8.0864
403,403,A,M,4,6,6,9,5.4,5.0,9,6.3999999999999995,7.959999999999999,6.68,7.571999999999999,7.3556,7.158399999999999
404,404,A,M,0,9,9,8,7.800000000000001,4.699999999999999,5,3.2,4.28,5.36,5.166,4.7978000000000005,4.3492
405,405,A,F,7,5,6,8,5.4,5.6,8,6.4,7.36,6.880000000000001,7.0120000000000005,7.047600000000001,6.9064000000000005
406,406,A,M,7,9,7,9,6.200000000000001,6.8,5,4.6000000000000005,4.84,6.040000000000001,5.868,5.4924,5.2136000000000005
407,407,A,M,8,9,8,9,7.0,7.1,7,6.000000000000001,6.6000000000000005,7.4,7.13,6.9590000000000005,6.686000000000001
408,408,A,M,0,7,8,9,7.0,4.1,6,3.8,5.119999999999999,5.4,5.593999999999999,5.2581999999999995,4.8748
409,409,A,F,3,8,8,9,7.0,5.3,5,3.8000000000000003,4.5200000000000005,5.6000000000000005,5.394,5.0582,4.694800000000001
410,410,A,M,6,7,8,8,7.0,5.9,8,6.2,7.28,7.4,7.186,7.2158,6.961200000000001
411,411,A,F,8,5,7,8,6.200000000000001,5.9,6,5.3999999999999995,5.76,6.640000000000001,5.922000000000001,6.0486,5.8604
412,412,A,F,0,5,9,8,7.800000000000001,3.5,7,4.4,5.960000000000001,6.16,5.822000000000001,5.8746,5.504400000000001
413,413,A,M,6,6,8,9,7.0,5.6,9,6.8,8.12,7.800000000000001,7.744,7.8232,7.5847999999999995
414,414,A,F,0,6,6,8,5.4,3.8,9,5.6,7.639999999999999,5.880000000000001,7.127999999999999,6.8224,6.5736
415,415,A,F,4,8,7,9,6.200000000000001,5.6,5,4.0,4.6,5.44,5.48,5.0760000000000005,4.764
416,416,A,F,3,6,9,8,7.800000000000001,4.699999999999999,9,6.2,7.88,7.5600000000000005,7.386,7.5238000000000005,7.2132000000000005
417,417,A,M,3,8,7,8,6.200000000000001,5.3,5,3.8000000000000003,4.5200000000000005,5.24,5.2940000000000005,4.9202,4.6028
418,418,A,F,1,5,9,8,7.800000000000001,3.8,5,3.4000000000000004,4.36,5.5600000000000005,4.732,4.7676,4.3864
419,419,A,M,2,9,9,9,7.800000000000001,5.3,8,5.4,6.96,6.960000000000001,7.202,6.928599999999999,6.540400000000001
420,420,A,F,2,5,6,9,5.4,4.1,7,4.800000000000001,6.120000000000001,5.48,6.094,5.8322,5.590800000000001
421,421,A,M,6,5,8,8,7.0,5.3,5,4.4,4.76,6.2,5.162,5.2886,5.0204
422,422,A,F,7,7,9,9,7.800000000000001,6.2,9,7.0,8.2,8.360000000000001,7.959999999999999,8.096,7.824
423,423,A,M,7,5,9,9,7.800000000000001,5.6,7,5.800000000000001,6.5200000000000005,7.5600000000000005,6.524,6.785200000000001,6.5128
424,424,A,M,5,5,9,8,7.800000000000001,5.0,9,6.6,8.04,7.960000000000001,7.427999999999999,7.736400000000001,7.4696
425,425,A,M,5,6,8,9,7.0,5.3,6,4.8,5.52,6.4,5.894,5.8482,5.5548
426,426,A,F,2,6,8,9,7.0,4.4,6,4.199999999999999,5.279999999999999,5.800000000000001,5.635999999999999,5.4708,5.1312
427,427,A,F,6,9,7,9,6.200000000000001,6.5,8,6.2,7.28,7.040000000000001,7.546,7.2158,6.961200000000001
428,428,A,F,6,7,8,8,7.0,5.9,7,5.6000000000000005,6.44,7.0,6.598,6.5994,6.331600000000001
429,429,A,F,2,7,8,8,7.0,4.7,9,6.0,7.8,7.0,7.43,7.329,7.026
430,430,A,M,7,5,9,8,7.800000000000001,5.6,7,5.800000000000001,6.5200000000000005,7.5600000000000005,6.4239999999999995,6.7552,6.4928
431,431,A,M,3,8,9,9,7.800000000000001,5.3,9,6.2,7.88,7.5600000000000005,7.746,7.6318,7.285200000000001
432,432,A,M,3,7,7,9,6.200000000000001,5.0,9,6.2,7.88,6.84,7.616,7.3768,7.115200000000001
